time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
4.718547,0.1412,-0.0153,-0.1028,0.175
4.729169,0.1269,-0.0152,-0.0771,0.149
4.738858,0.0290,-0.0432,-0.0918,0.106
4.749820,0.0253,-0.0994,-0.0783,0.129
4.759902,0.0483,-0.0880,-0.0773,0.127
4.770167,0.0714,-0.0906,-0.0477,0.125
4.780718,0.0268,-0.0933,-0.0714,0.120
4.789744,0.0372,-0.0414,-0.0402,0.069
4.808367,-0.0087,-0.0189,-0.0454,0.050
4.818108,-0.0379,-0.0482,-0.0280,0.067
4.827853,-0.0528,-0.0633,-0.0384,0.091
4.838366,0.0014,-0.0779,-0.0356,0.086
4.848259,0.0159,-0.0781,-0.0062,0.080
4.858446,0.0039,-0.0507,0.0501,0.071
4.868242,0.0193,-0.1047,0.0380,0.113
4.881278,0.0483,-0.0634,0.0117,0.081
4.888914,0.0226,-0.0355,-0.0153,0.045
4.899946,-0.0575,-0.0074,-0.0019,0.058
4.907806,-0.0556,-0.0064,-0.0160,0.058
4.918816,-0.0129,-0.0054,0.0105,0.017
4.928970,0.0296,-0.0588,0.0231,0.070
4.937822,0.0854,-0.0442,0.0083,0.097
4.948715,0.0864,-0.1250,0.0340,0.156
4.957558,0.0601,-0.1513,0.0322,0.166
4.967372,0.0472,-0.1096,0.0166,0.120
4.977949,0.0883,-0.0817,0.0011,0.120
4.987528,0.0606,-0.0541,0.0401,0.091
4.997427,0.0732,-0.0540,0.0382,0.099
5.007327,0.0854,-0.0132,0.0226,0.089
5.017469,0.0155,-0.0679,0.0613,0.093
5.028108,0.0407,-0.0409,-0.0093,0.058
5.037703,0.0656,-0.0412,-0.0119,0.078
5.048143,0.0089,-0.0551,-0.0008,0.056
5.058727,0.0208,-0.0689,-0.0848,0.111
5.067721,0.0330,-0.1098,-0.0323,0.119
5.078385,0.0726,-0.1235,0.0204,0.145
5.087574,0.0851,-0.1508,0.0325,0.176
5.098297,0.1113,-0.1100,0.0037,0.157
5.108317,0.1238,-0.0556,-0.0249,0.138
5.117739,0.1226,-0.0422,0.0147,0.130
5.129512,0.1075,-0.0153,-0.0001,0.109
5.137774,0.0919,-0.0023,-0.0148,0.093
5.148791,0.0757,-0.0031,0.0114,0.077
5.157693,-0.0220,-0.0448,0.0104,0.051
5.169847,-0.0106,-0.0592,-0.0177,0.063
5.178566,-0.0397,-0.0598,-0.0185,0.074
5.187929,-0.0278,-0.0740,-0.0329,0.086
5.198806,0.0250,-0.0610,-0.0608,0.090
5.208239,0.0642,-0.0753,-0.0339,0.105
5.217759,0.0897,-0.0624,-0.0476,0.119
5.229224,0.0201,-0.0495,-0.0339,0.063
5.237826,0.0057,-0.0500,-0.0474,0.069
5.247898,0.0327,-0.0637,-0.0471,0.086
5.258500,0.0602,-0.0501,-0.0466,0.091
5.269132,0.0472,-0.0229,-0.0321,0.061
5.281601,0.0748,0.0041,-0.0307,0.081
5.290222,0.0749,0.0582,-0.0155,0.096
5.298652,0.0883,0.0304,-0.0276,0.097
5.307836,0.0607,-0.0110,0.0147,0.063
5.318386,0.0462,-0.0118,0.0159,0.050
5.328884,0.0039,-0.0264,-0.0511,0.058
5.337797,0.0022,-0.0411,-0.0228,0.047
5.347802,0.0003,-0.0695,-0.0217,0.073
5.357627,0.0665,-0.0979,-0.0208,0.120
5.369155,0.0645,-0.1126,0.0207,0.131
5.380020,0.1168,-0.1001,0.0074,0.154
5.390535,0.1552,-0.1148,0.0616,0.203
5.397895,0.1252,-0.1158,0.0608,0.181
