time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
4.693119,0.8642,-1.9999,1.8592,2.864
4.702997,0.9768,-1.7251,1.8589,2.718
4.712929,0.9582,-1.2861,1.6062,2.270
4.731958,0.9866,-0.7998,1.2104,1.754
4.744642,1.1846,-0.4410,1.0343,1.633
4.752294,1.5257,-0.2222,0.8682,1.769
4.762177,1.9362,-0.1558,0.7352,2.077
4.771344,2.3241,-0.1188,0.6191,2.408
4.781725,2.6560,-0.0712,0.4673,2.698
4.792861,2.8769,0.1361,0.2684,2.893
4.801646,2.8504,0.4612,0.0665,2.888
4.812671,2.5260,0.8621,-0.1479,2.673
4.826533,1.9506,1.2977,-0.2648,2.358
4.832321,1.3743,1.6874,-0.2593,2.192
4.842749,0.8958,1.9773,-0.1882,2.179
4.854330,0.5837,2.0860,-0.0650,2.167
4.863270,0.3974,2.1229,0.0951,2.162
4.872608,0.2712,2.1028,0.1935,2.129
4.881437,0.1521,2.0538,0.2825,2.079
4.891432,-0.0134,1.9766,0.3883,2.014
4.903005,-0.2665,1.9124,0.4690,1.987
4.913296,-0.5362,1.8078,0.5505,1.964
4.922438,-0.8309,1.6950,0.6017,1.981
4.932820,-1.0403,1.5210,0.6334,1.949
4.942738,-1.1215,1.2838,0.6461,1.823
4.953159,-1.1269,1.0922,0.6291,1.691
4.961924,-1.1555,1.0138,0.5812,1.643
4.971428,-1.1723,1.0750,0.5285,1.676
4.981644,-1.2084,1.1522,0.3899,1.715
4.991631,-1.1295,1.0539,0.2751,1.569
5.001397,-0.9099,0.6981,0.1574,1.158
5.012981,-0.5792,0.1930,0.0643,0.614
5.024154,-0.2760,-0.3255,0.0503,0.430
5.031765,-0.1107,-0.7218,-0.0192,0.730
5.042097,-0.0851,-1.0238,-0.1154,1.034
5.052671,-0.0915,-1.2453,-0.2239,1.269
5.062109,-0.1030,-1.4410,-0.3309,1.482
5.071717,-0.1056,-1.5970,-0.4768,1.670
5.081478,-0.1129,-1.7136,-0.6200,1.826
5.096622,-0.0843,-1.7638,-0.7047,1.901
5.112391,-0.0475,-1.8157,-0.7579,1.968
5.113231,-0.0155,-1.8690,-0.8350,2.047
5.121547,0.0405,-1.8550,-0.8427,2.038
5.132055,0.1768,-1.7323,-0.7270,1.887
5.142778,0.2711,-2.2505,-1.0858,2.513
5.153303,0.4729,-3.6141,-1.7816,4.057
5.162013,0.6849,-3.9996,-1.9922,4.520
5.172361,0.4593,-2.8201,-1.8981,3.430
5.181541,0.0700,-1.4651,-1.7709,2.299
5.192176,0.1566,-0.4526,-1.5958,1.666
5.201696,0.8678,0.1768,-1.4423,1.693
5.211976,1.6828,0.6410,-1.2717,2.205
5.222981,2.4975,0.8809,-1.1033,2.869
5.232971,3.1751,0.8426,-1.0101,3.437
5.242834,3.6161,0.5830,-0.9576,3.786
5.253239,3.6096,0.2258,-0.8387,3.713
5.262683,2.8823,-0.0387,-0.5449,2.934
5.271806,1.6764,-0.0206,-0.2539,1.696
5.281481,0.4085,0.1316,-0.0485,0.432
5.296646,-0.5392,0.3804,0.0142,0.660
5.311631,-1.0156,0.6708,-0.0349,1.218
5.312346,-1.0620,0.9618,-0.1267,1.438
5.323196,-0.8826,1.1591,-0.2361,1.476
5.331750,-0.6554,1.1544,-0.3103,1.363
5.342931,-0.5128,0.9626,-0.3354,1.141
5.353600,-0.5575,0.5887,-0.2427,0.846
5.362036,-0.8192,0.2538,-0.0040,0.858
5.371747,-1.2578,0.0802,0.3268,1.302
5.381465,-1.7415,0.1447,0.7361,1.896
5.395328,-2.1661,0.3501,1.1157,2.462
5.409180,-2.3025,0.6409,1.3023,2.722
5.413595,-2.2139,0.8789,1.3492,2.738
5.422756,-2.0023,1.0768,1.2408,2.590
5.432123,-1.7109,1.2211,1.0437,2.347
5.442562,-1.3539,1.3667,0.8931,2.121
5.452452,-1.1074,1.5272,0.7753,2.040
5.462503,-0.8754,1.6889,0.6778,2.019
