time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
5.108124,0.2735,1.5744,-1.2193,2.010
5.116798,0.3511,1.2587,-1.3307,1.865
5.126117,0.3167,0.9418,-1.4828,1.785
5.136501,0.2383,0.5419,-1.6071,1.713
5.147045,0.1043,0.2502,-1.3918,1.418
5.159234,-0.0282,0.1762,-0.8232,0.842
5.167867,-0.1984,0.4015,-0.2796,0.528
5.177535,-0.4734,0.7761,-0.0450,0.910
5.187966,-0.8120,1.0277,-0.0249,1.310
5.197263,-1.1180,1.1167,0.0211,1.580
5.207321,-1.3619,0.8814,0.2105,1.636
5.217376,-1.4515,0.4753,0.6060,1.643
5.228266,-1.3883,0.2122,1.0418,1.749
5.237398,-1.3245,0.2691,1.1347,1.765
5.247679,-1.2745,0.5498,0.7787,1.592
5.259924,-1.1859,0.7388,0.0485,1.398
5.269155,-1.0758,0.8348,-0.5095,1.454
5.286673,-0.7914,0.7429,-0.6531,1.267
5.296592,-0.4322,0.4026,-0.4097,0.719
5.308029,0.0697,-0.0487,-0.0836,0.119
5.316044,0.6154,-0.2979,0.1198,0.694
5.326252,0.8779,-0.0859,0.0772,0.885
5.336057,0.8056,0.3151,-0.2234,0.893
5.346135,0.6493,0.6438,-0.5443,1.064
5.357396,0.5066,0.8047,-0.7191,1.192
5.366708,0.4753,0.7706,-0.6929,1.140
5.376319,0.5811,0.4059,-0.5510,0.898
5.387684,0.7695,-0.1789,-0.3273,0.855
5.397960,0.8525,-0.4243,-0.2020,0.973
5.406454,0.7780,-0.2206,-0.2990,0.862
5.416398,0.6175,0.1869,-0.6167,0.893
5.426144,0.4567,0.4712,-0.9333,1.141
5.436100,0.2998,0.5366,-0.9729,1.151
5.447953,0.1489,0.3971,-0.7890,0.896
5.456076,0.0316,0.0122,-0.5872,0.588
5.467152,-0.1346,-0.6175,-0.5065,0.810
5.477480,-0.2956,-1.8179,-0.4825,1.904
5.487887,-0.4005,-3.5707,-0.1837,3.598
