time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
5.171671,-0.0047,-0.1462,0.1576,0.215
5.182261,-0.0332,-0.2533,0.2586,0.364
5.190779,-0.0354,-0.3738,0.3046,0.484
5.200799,-0.0383,-0.4941,0.3906,0.631
5.211132,0.1080,-0.7774,0.1892,0.807
5.221579,0.3758,-1.0467,-0.2180,1.133
5.236543,0.6145,-1.2611,-0.7074,1.571
5.242133,0.6601,-1.3256,-1.0192,1.798
5.251035,0.5805,-1.3080,-0.9765,1.732
5.261611,0.4439,-1.3855,-0.8522,1.686
5.273263,0.3046,-1.4362,-0.7647,1.655
5.281035,0.2306,-1.2700,-0.5752,1.413
5.291579,0.2898,-0.9825,-0.3234,1.074
5.300639,0.3189,-0.7777,-0.2692,0.883
5.310643,0.3452,-0.6960,-0.1157,0.785
5.321591,0.4366,-0.7777,0.2021,0.914
5.331961,0.5795,-1.0087,0.4636,1.252
5.341091,0.8694,-1.2522,0.6258,1.648
5.352609,1.2785,-1.2631,0.8652,1.995
5.361545,1.7100,-0.9328,1.0208,2.199
5.371572,1.9853,-0.4623,0.9278,2.240
5.381411,2.2238,-0.0698,0.7101,2.335
5.390460,2.2606,0.1478,0.3750,2.296
5.400546,2.0969,0.2567,-0.0163,2.113
5.410531,1.7208,0.2971,-0.2568,1.765
5.421736,1.2032,0.2137,-0.3453,1.270
5.432783,0.6159,0.0333,-0.2805,0.678
5.441407,0.0852,-0.1352,0.0603,0.171
