time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
4.211785,-0.3981,-0.0248,1.5132,1.565
4.226942,-0.5235,0.2585,1.3051,1.430
4.240134,-0.4044,0.3518,1.0113,1.145
4.242964,-0.1363,0.3779,0.6440,0.759
4.251709,0.2260,0.4184,0.2852,0.554
4.262027,0.5729,0.4725,0.0190,0.743
4.273519,0.7947,0.4983,-0.2179,0.963
4.283593,0.8638,0.5628,-0.3530,1.090
4.293606,0.7534,0.5569,-0.4387,1.034
4.302468,0.5600,0.4808,-0.4480,0.863
4.312628,0.2841,0.3217,-0.3840,0.576
4.323213,-0.0194,0.1883,-0.2586,0.320
4.343203,-0.2590,0.0895,-0.1124,0.296
4.361452,-0.4260,0.0697,0.0170,0.432
4.362348,-0.4826,0.1033,0.0298,0.494
4.372652,-0.4964,0.1779,-0.0797,0.533
4.382452,-0.4540,0.3210,-0.2449,0.608
4.391622,-0.4755,0.4647,-0.4660,0.812
4.401592,-0.5165,0.5551,-0.6739,1.014
4.411802,-0.6010,0.6195,-0.7864,1.168
4.420995,-0.6728,0.6036,-0.8167,1.218
4.430990,-0.7876,0.5480,-0.7918,1.244
4.442173,-0.9078,0.4248,-0.7114,1.229
4.452592,-1.0642,0.3288,-0.5887,1.260
4.462746,-1.0947,0.2186,-0.4089,1.189
4.471965,-1.1500,0.0666,-0.2801,1.186
4.482386,-1.1082,-0.0864,-0.1890,1.127
4.492420,-1.0646,-0.2537,-0.1096,1.100
4.503084,-0.9917,-0.4349,-0.0308,1.083
4.511091,-0.8494,-0.5477,0.0178,1.011
4.520995,-0.7202,-0.6053,0.0484,0.942
4.531582,-0.6593,-0.6211,0.0458,0.907
4.543135,-0.5724,-0.6902,-0.0589,0.899
4.552501,-0.5148,-0.7308,-0.1839,0.913
4.562741,-0.4196,-0.6888,-0.3280,0.871
4.572122,-0.2065,-0.6326,-0.4081,0.781
4.582612,-0.0397,-0.5080,-0.3955,0.645
4.591676,0.1902,-0.3972,-0.2751,0.519
4.601386,0.4019,-0.3002,-0.1142,0.514
4.611190,0.6470,-0.4214,0.0604,0.774
4.621314,0.9217,-0.9787,-0.0922,1.348
4.632719,1.2088,-1.8630,-0.3683,2.251
4.645456,1.5201,-2.2576,-0.4806,2.764
4.653717,1.5293,-1.5770,-0.5095,2.255
4.661232,1.2535,-0.6246,-0.5516,1.505
4.672466,0.9294,-0.0410,-0.7685,1.207
4.683416,0.7781,0.1870,-0.9543,1.245
4.692397,0.8555,0.3317,-0.8226,1.232
4.701332,1.0390,0.4887,-0.4838,1.246
4.711239,1.0434,0.5905,-0.0624,1.201
4.721998,1.1139,0.5417,0.1824,1.252
4.732066,1.1687,0.3151,0.3462,1.259
4.743506,1.1948,0.0603,0.3882,1.258
4.758020,1.0706,-0.1136,0.3089,1.120
4.763947,0.8113,-0.0841,0.1768,0.835
4.771961,0.5146,0.0400,0.0329,0.517
4.782041,0.3723,0.1644,-0.1667,0.440
4.792192,0.4525,0.1811,-0.3700,0.612
4.802117,0.6045,0.1719,-0.6325,0.892
4.811601,0.7857,0.1771,-0.8979,1.206
4.820998,0.8318,0.3047,-1.0542,1.377
4.831601,0.6475,0.5407,-1.1268,1.408
4.842851,0.3838,0.7761,-1.1567,1.445
4.857237,0.0154,0.9303,-1.1733,1.497
4.862011,-0.3599,0.9841,-1.1285,1.540
4.872394,-0.6722,0.8982,-1.0132,1.512
4.883352,-0.9359,0.7688,-0.8318,1.469
4.892521,-1.1399,0.6236,-0.6147,1.437
4.902097,-1.2713,0.4911,-0.4353,1.431
4.911819,-1.2832,0.3872,-0.2837,1.370
4.921050,-1.2799,0.3678,-0.2028,1.347
4.931691,-1.2727,0.3247,-0.2211,1.332
4.942960,-1.2074,0.2852,-0.2846,1.273
4.955060,-1.0464,0.1944,-0.2986,1.105
4.962510,-0.8762,0.0924,-0.2772,0.924
4.972044,-0.7296,0.1008,-0.2335,0.773
4.982837,-0.6656,0.2327,-0.2088,0.735
4.992636,-0.6053,0.4199,-0.2439,0.776
5.001924,-0.5503,0.5124,-0.3796,0.842
5.012244,-0.4880,0.5780,-0.5057,0.910
5.022407,-0.4459,0.5753,-0.5525,0.914
5.036185,-0.4641,0.5453,-0.5879,0.927
5.045054,-0.4333,0.5146,-0.6235,0.917
5.052634,-0.4751,0.4820,-0.6421,0.933
5.063758,-0.5074,0.5144,-0.5999,0.939
5.072948,-0.6522,0.5573,-0.5644,1.027
5.083889,-0.6776,0.5161,-0.4835,0.979
5.092707,-0.6920,0.4600,-0.4411,0.941
5.103008,-0.6939,0.3485,-0.3570,0.855
5.112499,-0.6539,0.2234,-0.3004,0.754
5.122626,-0.5837,0.0853,-0.2458,0.639
5.136465,-0.5639,0.0165,-0.2078,0.601
5.152834,-0.4732,0.0740,-0.1157,0.493
5.162882,-0.4598,0.1864,-0.1020,0.506
5.171966,-0.4059,0.2726,-0.1186,0.503
5.181993,-0.3535,0.2646,-0.1793,0.477
5.192153,-0.2497,0.2168,-0.2432,0.411
5.201273,-0.1091,0.1429,-0.3101,0.358
5.211590,-0.0541,0.1787,-0.2703,0.329
5.221844,-0.0026,0.3375,-0.1226,0.359
5.231990,0.0600,0.3737,0.0245,0.379
5.242489,0.1325,-0.1754,-0.0198,0.221
5.250805,0.2135,-1.2140,0.0153,1.233
5.260729,0.2345,-2.0734,0.2637,2.103
5.270935,-0.0752,-2.2218,0.6556,2.318
5.283084,-0.4539,-1.8361,0.8912,2.091
5.293008,-0.7225,-1.2433,0.9303,1.713
5.301315,-0.6899,-0.6079,0.6519,1.127
5.311061,-0.4522,-0.1881,0.3275,0.589
5.321043,-0.1739,0.0570,0.2291,0.293
5.331857,0.1314,0.1544,0.2753,0.342
5.341613,0.3684,0.2267,0.4934,0.656
5.352197,0.5232,0.1645,0.7068,0.895
5.367307,0.5954,0.0359,0.8612,1.048
5.371705,0.5443,-0.1187,0.9299,1.084
5.381667,0.4516,-0.1773,0.9417,1.059
5.392145,0.2627,-0.1006,0.9004,0.943
5.401460,0.0423,0.0954,0.8526,0.859
5.412092,-0.0860,0.2614,0.7837,0.831
5.421058,-0.0935,0.3434,0.7203,0.803
5.432412,0.0597,0.3560,0.7143,0.800
5.441805,0.2504,0.3276,0.6947,0.808
5.453761,0.4516,0.2588,0.6733,0.851
