time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
4.848673,-0.4814,2.3660,0.6269,2.494
4.858008,0.0383,2.5762,0.4369,2.613
4.868251,0.3437,2.7404,0.2270,2.771
4.879463,0.5937,3.0212,0.0532,3.079
4.888039,0.9502,3.5953,-0.0559,3.719
4.897893,1.4279,4.3200,-0.2679,4.558
4.907922,1.8135,4.9280,-0.0229,5.251
4.918080,1.9547,5.0599,0.3616,5.436
4.928388,1.8886,4.8854,0.2343,5.243
4.939231,1.6811,4.3070,0.0056,4.623
4.948631,1.4568,3.4822,-0.0866,3.776
4.958957,1.3368,2.8227,-0.1445,3.127
4.967898,1.2529,2.5119,-0.3558,2.829
4.979077,1.1006,2.3329,-0.6121,2.651
4.987815,0.7763,2.0539,-0.6103,2.279
4.998185,0.4218,1.6076,-0.8250,1.856
5.007831,0.0035,1.1463,-1.2558,1.700
5.019739,-0.5647,0.8266,-1.5536,1.848
5.028350,-1.3580,0.7098,-1.6061,2.220
5.039182,-2.0871,0.0922,-1.8116,2.765
5.048953,-2.2697,-1.1742,-2.1617,3.347
5.058787,-2.0110,-2.4498,-2.2793,3.904
5.069035,-1.7292,-3.0176,-2.4888,4.277
5.079481,-2.0128,-2.5006,-2.4314,4.027
5.089043,-2.6830,-1.7862,-2.4580,4.054
5.099430,-2.9375,-1.7474,-2.7050,4.359
5.109503,-2.1857,-2.1163,-3.2934,4.484
5.123063,-1.0513,-2.5016,-3.7191,4.604
5.129736,-0.5071,-3.3119,-4.2426,5.406
5.139872,-0.4067,-4.3527,-3.8077,5.797
5.150651,-0.4542,-4.0700,-2.9746,5.062
5.160516,-0.9499,-2.7529,-2.4331,3.795
5.170249,-1.5380,-1.5870,-2.0310,3.002
5.187826,-1.2400,-0.9665,-1.6217,2.259
5.197912,-0.3933,-0.7199,-1.4661,1.680
5.207812,0.5934,-0.4604,-1.3536,1.548
5.218542,1.3656,-0.0592,-1.3309,1.908
5.230884,1.7385,0.4038,-1.3057,2.211
5.238112,1.7693,0.9328,-1.3489,2.412
5.249092,1.5035,1.2962,-1.2006,2.320
5.257900,1.0491,1.5284,-0.9077,2.064
5.268556,0.5069,1.4798,-0.6060,1.677
5.280310,-0.0268,1.1959,-0.1519,1.206
5.287813,-0.4944,0.8583,0.3544,1.052
5.297846,-0.8941,0.7127,0.9396,1.480
5.307886,-1.2270,0.7745,1.2476,1.914
5.318052,-1.3537,1.0483,1.4781,2.262
5.328096,-1.4279,1.2897,1.7006,2.568
5.338704,-1.4268,1.2950,1.8074,2.642
5.348698,-1.3380,1.1331,1.8112,2.521
5.359366,-1.2591,0.9821,1.8057,2.410
5.368523,-1.0946,0.8852,1.8561,2.330
5.380473,-1.0107,0.8298,1.9876,2.379
5.387890,-0.9608,0.7586,2.1333,2.460
5.398296,-0.8536,0.7370,2.1590,2.436
5.407823,-0.5426,0.8978,2.0542,2.307
5.418538,-0.2640,1.1830,2.0129,2.350
5.429645,0.1010,1.7814,2.1595,2.801
5.438651,0.2657,2.5554,2.2646,3.425
5.448574,0.3542,3.1760,2.2493,3.908
5.458016,0.2914,3.3790,2.0387,3.957
5.468966,0.2019,3.0562,1.8096,3.557
5.479747,0.1728,2.3838,1.3187,2.730
5.487809,0.3093,1.8118,0.8651,2.031
